chars,letters,n_words,n_sentences,avg_syl,index_SMOG,count_top_5_in_Slovar_Slov,Fin_literacy_orientation
624,503,71,4,3.0422535211267605,15.363327528659473,4,-1
967,719,109,5,2.743119266055046,13.163550243927082,4,-1
455,318,55,7,2.2181818181818183,4.775795473477756,8,-1
564,431,66,5,2.8333333333333335,10.510994216612493,15,-1
1645,1331,214,12,2.6728971962616823,12.553279569776885,8,-1
408,315,45,4,2.888888888888889,9.934710415586288,4,-1
337,259,41,2,2.5609756097560976,6.301639784888442,2,-1
1488,1203,170,12,3.0647058823529414,14.02909152985272,16,-1
456,293,44,10,2.8863636363636362,7.447039948519948,4,-1
888,672,93,10,2.924731182795699,11.233273223882176,8,-1
466,378,52,4,3.230769230769231,15.363327528659473,2,-1
962,715,105,10,2.7714285714285714,11.233273223882176,14,-1
807,619,93,10,2.795698924731183,9.73499870934426,5,-1
407,317,49,5,2.5918367346938775,7.957768332469028,1,-1
1208,695,109,17,2.623853211009174,8.354817878797826,12,-1
1318,741,118,12,2.7966101694915255,9.599537510616244,10,-1
616,464,82,10,2.3780487804878048,6.301639784888442,12,-1
333,261,41,2,2.6097560975609757,10.878157738045749,3,-1
538,411,56,5,3.0357142857142856,11.911652498703544,6,-1
1130,930,126,9,3.0317460317460316,13.872895660622072,3,-1
703,565,80,7,2.9375,13.827943035363237,11,-1
429,341,50,3,2.86,16.19166451557377,3,-1
408,306,45,3,2.8222222222222224,10.258885019106316,4,-1
720,554,80,8,2.7875,8.320142078586075,3,-1
892,694,104,8,2.855769230769231,12.156248386680327,5,-1
997,696,79,7,3.7848101265822787,18.352927166361752,6,-1
869,408,64,10,2.609375,5.641636611941087,3,-1
451,343,54,4,2.574074074074074,7.706663764329736,2,-1
346,250,50,3,2.06,5.154442509553157,4,-1
617,350,66,13,2.287878787878788,2.5020948657768587,6,-1
1044,749,133,7,2.308270676691729,6.733284051593626,0,-1
1362,880,140,16,2.642857142857143,9.427459677332664,10,-1
524,396,66,5,2.606060606060606,7.957768332469028,2,-1
834,609,83,5,3.0481927710843375,13.746656526320576,8,-1
471,382,51,3,3.2549019607843137,19.819420831172575,3,-1
525,407,59,5,3.016949152542373,12.553279569776885,11,-1
1423,940,131,14,3.0610687022900764,12.09846166825577,17,-1
1053,651,113,5,2.5132743362831858,11.233273223882176,10,-1
1026,675,111,13,2.3423423423423424,5.533050807155279,13,-1
530,351,53,8,2.792452830188679,7.706663764329736,4,-1
645,440,66,8,2.8636363636363638,8.891153770860452,8,-1
339,255,43,4,2.558139534883721,9.934710415586288,5,-1
371,255,44,3,2.409090909090909,7.268771825363832,6,-1
479,391,49,2,3.4489795918367347,23.441494180577696,3,-1
533,350,54,4,2.7777777777777777,11.745747090288848,9,-1
444,345,44,3,3.5681818181818183,19.819420831172575,2,-1
743,566,87,6,2.735632183908046,10.258885019106316,7,-1
900,719,106,6,2.9056603773584904,14.487543650727664,5,-1
345,246,40,3,2.7,7.268771825363832,1,-1
719,561,87,6,2.67816091954023,9.599537510616244,0,-1
558,426,64,4,2.78125,9.934710415586288,11,-1
580,473,65,4,3.230769230769231,15.988616627549582,2,-1
700,406,71,8,2.3661971830985915,5.464078869022874,8,-1
363,256,41,4,2.5121951219512195,6.301639784888442,5,-1
758,556,94,8,2.4574468085106385,7.039545764926359,5,-1
689,479,77,8,2.688311688311688,6.301639784888442,11,-1
364,278,45,4,2.6,4.4705768854302255,2,-1
625,404,67,7,2.5223880597014925,8.235317866242495,4,-1
843,569,95,14,2.4210526315789473,5.8378937693874695,10,-1
539,266,43,7,2.7209302325581395,7.5221387261517805,6,-1
1043,667,108,9,2.490740740740741,8.385519713184589,13,-1
1616,1144,181,16,2.696132596685083,10.65017098918692,7,-1
468,336,58,8,2.4482758620689653,5.464078869022874,10,-1
2539,1423,202,27,2.9405940594059405,8.210015432084173,9,-1
362,283,46,3,2.4782608695652173,8.891153770860452,7,-1
1108,520,80,23,2.625,4.927463702982632,4,-1
978,627,98,12,2.622448979591837,8.514760284063966,5,-1
410,302,45,3,2.7111111111111112,11.46388043860048,8,-1
471,364,55,4,2.7636363636363637,8.891153770860452,10,-1
767,616,87,5,3.057471264367816,14.305932098603726,12,-1
509,379,58,5,2.5517241379310347,10.510994216612493,4,-1
459,285,45,10,2.5555555555555554,7.447039948519948,1,-1
852,402,63,7,2.6825396825396823,8.891153770860452,6,-1
1306,1038,157,13,2.6878980891719744,9.224898867604441,15,-1
342,265,45,2,2.6222222222222222,12.553279569776885,4,-1
445,343,50,4,2.98,14.02909152985272,2,-1
632,421,62,4,2.935483870967742,12.553279569776885,2,-1
645,521,76,4,2.960526315789474,13.311730656290681,10,-1
546,400,65,5,2.5692307692307694,11.911652498703544,0,-1
516,340,53,4,2.792452830188679,13.311730656290681,5,-1
508,332,54,6,2.3703703703703702,5.154442509553157,10,-1
619,382,62,9,2.5161290322580645,4.217759856592294,4,-1
466,320,41,6,3.1463414634146343,8.891153770860452,3,-1
664,524,80,5,2.8125,12.553279569776885,5,-1
619,473,70,6,2.7285714285714286,8.891153770860452,14,-1
1413,924,159,17,2.49685534591195,8.073216312676607,11,-1
477,341,60,4,2.45,4.4705768854302255,8,-1
1583,1183,198,17,2.515151515151515,8.354817878797826,14,-1
782,558,93,11,2.4838709677419355,8.479709366283041,13,-1
655,417,72,12,2.4583333333333335,5.154442509553157,9,-1
1034,586,103,16,2.504854368932039,5.8978735451444235,9,-1
589,451,74,8,2.77027027027027,6.301639784888442,2,-1
526,419,62,2,3.0,23.441494180577696,4,-1
393,282,43,3,2.604651162790698,8.891153770860452,5,-1
445,342,48,5,3.1875,10.510994216612493,7,-1
627,476,72,4,2.875,15.363327528659473,10,-1
777,487,78,7,2.6025641025641026,6.733284051593626,10,-1
548,416,67,4,2.582089552238806,7.706663764329736,4,-1
604,437,67,10,2.5671641791044775,7.957768332469028,6,-1
627,484,80,13,2.625,6.0563812220517095,2,-1
843,600,89,7,2.7752808988764044,13.827943035363237,16,-1
512,336,56,6,2.5535714285714284,7.268771825363832,2,-1
630,430,65,4,2.9846153846153847,15.988616627549582,8,-1
1301,696,124,12,2.3225806451612905,8.514760284063966,13,-1
562,330,62,9,2.338709677419355,5.154442509553157,7,-1
471,296,44,6,2.522727272727273,5.154442509553157,11,-1
336,261,40,2,2.775,14.02909152985272,4,-1
914,720,101,5,2.8118811881188117,12.553279569776885,12,-1
344,265,41,4,2.6097560975609757,6.301639784888442,0,-1
501,403,63,2,2.634920634920635,16.59028415717215,11,-1
382,289,45,3,2.6444444444444444,13.555085461904095,6,-1
733,572,76,7,3.1578947368421053,14.227386420433273,14,-1
591,391,69,6,2.3768115942028984,6.301639784888442,3,-1
475,393,54,3,3.1666666666666665,14.487543650727664,6,-1
392,329,43,3,3.0930232558139537,12.553279569776885,4,-1
781,583,86,7,2.8372093023255816,11.62578753877494,12,-1
2571,1297,194,34,2.829896907216495,8.62717902343189,15,-1
1373,962,150,18,2.546666666666667,7.5635359333819805,0,-1
648,498,70,5,2.9571428571428573,15.363327528659473,4,-1
512,376,62,6,2.5483870967741935,8.891153770860452,4,-1
729,508,86,11,2.6511627906976742,9.2842839462516,2,-1
432,324,46,3,2.9782608695652173,14.487543650727664,4,-1
378,276,48,3,2.3333333333333335,13.555085461904095,4,-1
391,288,43,4,2.883720930232558,10.878157738045749,5,-1
577,454,67,4,2.7611940298507465,10.878157738045749,4,-1
1234,848,140,15,2.4857142857142858,6.8983282631602885,5,-1
407,309,51,4,2.627450980392157,10.878157738045749,3,-1
373,280,43,3,2.6511627906976742,7.268771825363832,9,-1
607,459,68,8,2.7794117647058822,10.417171745466554,8,-1
1247,938,159,16,2.4276729559748427,6.68086532814534,16,-1
440,291,52,6,2.3653846153846154,8.120832257786885,5,-1
433,345,50,2,2.84,15.363327528659473,6,-1
452,273,43,8,2.697674418604651,3.175819892444221,2,-1
323,235,43,3,2.2093023255813953,7.268771825363832,6,-1
907,580,87,15,2.8275862068965516,8.280666234677888,10,-1
1422,776,118,13,2.7203389830508473,9.224898867604441,8,-1
1164,813,126,12,2.761904761904762,8.120832257786885,12,-1
457,346,50,10,2.78,7.447039948519948,6,-1
500,374,55,4,2.709090909090909,15.363327528659473,12,-1
639,361,59,9,2.6779661016949152,7.268771825363832,5,-1
358,257,42,4,2.5,10.878157738045749,1,-1
747,536,83,3,2.7710843373493974,15.363327528659473,9,-1
1183,805,128,9,2.625,10.258885019106316,12,-1
340,231,41,5,2.5609756097560976,10.510994216612493,2,-1
2222,1407,207,18,2.8550724637681157,11.65255240118407,22,-1
848,598,87,6,2.9655172413793105,14.931879361603942,5,-1
1368,718,119,16,2.4873949579831933,6.301639784888442,2,-1
859,666,104,5,2.769230769230769,15.363327528659473,7,-1
546,345,48,7,2.9791666666666665,10.61719992645707,0,-1
385,274,46,3,2.608695652173913,8.891153770860452,8,-1
842,674,120,9,2.283333333333333,5.154442509553157,4,-1
1884,1327,192,16,2.8229166666666665,10.178814096428074,9,-1
330,247,42,4,2.619047619047619,9.934710415586288,4,-1
1077,686,105,12,2.6285714285714286,8.120832257786885,5,-1
345,265,42,4,2.642857142857143,10.878157738045749,5,-1
1373,993,152,11,2.7697368421052633,11.040996315166337,0,-1
771,604,97,6,2.6082474226804124,9.599537510616244,14,-1
726,563,74,4,3.0945945945945947,15.988616627549582,2,-1
387,281,41,6,2.926829268292683,7.268771825363832,4,-1
598,441,74,5,2.675675675675676,11.233273223882176,10,-1
519,328,57,9,2.280701754385965,4.217759856592294,8,-1
330,258,42,3,2.5476190476190474,7.268771825363832,4,-1
688,501,77,6,2.6623376623376624,8.891153770860452,6,-1
1829,1323,221,26,2.5384615384615383,8.71946453851767,0,-1
737,473,81,8,2.5308641975308643,7.039545764926359,4,-1
422,317,40,3,3.35,16.97952056812793,5,-1
2457,1962,283,23,2.9469964664310955,12.82219806761001,38,-1
395,305,49,2,2.7142857142857144,14.02909152985272,2,-1
760,374,63,14,2.492063492063492,5.8378937693874695,4,-1
2081,1500,227,16,2.797356828193833,9.934710415586288,16,-1
1976,1328,182,11,3.1153846153846154,14.405277775090248,22,-1
730,533,76,7,2.789473684210526,10.61719992645707,6,-1
377,279,45,3,2.533333333333333,11.46388043860048,4,-1
354,276,42,3,2.7857142857142856,10.258885019106316,3,-1
845,667,101,10,2.7524752475247523,10.878157738045749,4,-1
1536,1193,171,12,2.9064327485380117,13.311730656290681,20,-1
517,346,58,4,2.413793103448276,9.934710415586288,4,-1
534,297,53,9,2.452830188679245,4.217759856592294,4,-1
557,293,59,10,2.135593220338983,2.8458183059705435,5,-1
682,546,80,4,2.8375,12.553279569776885,7,-1
919,686,103,8,2.8349514563106797,10.878157738045749,14,-1
435,346,46,3,3.1956521739130435,15.363327528659473,6,-1
634,363,59,9,2.6779661016949152,5.9441025139069685,6,-1
934,630,103,10,2.504854368932039,9.322680302911344,10,-1
1140,736,116,10,2.646551724137931,8.891153770860452,8,-1
582,430,69,6,2.4782608695652173,9.599537510616244,6,-1
1407,1167,155,8,3.1548387096774193,17.453828601776106,15,-1
493,366,46,5,3.5434782608695654,13.746656526320576,4,-1
372,281,42,3,2.761904761904762,5.154442509553157,8,-1
1036,733,104,9,2.9326923076923075,11.46388043860048,2,-1
429,309,43,3,2.953488372093023,11.46388043860048,2,-1
588,469,66,4,2.8636363636363638,10.878157738045749,13,-1
439,332,53,2,2.69811320754717,18.804919354665326,6,-1
757,497,92,9,2.2717391304347827,5.154442509553157,5,-1
335,224,40,6,2.475,8.120832257786885,2,-1
802,600,89,8,2.966292134831461,12.156248386680327,6,-1
350,263,40,4,2.8,6.301639784888442,4,-1
713,523,79,7,2.759493670886076,10.07492607739044,2,-1
1872,1462,232,20,2.668103448275862,10.130466259057664,17,-1
1563,1117,152,14,3.0328947368421053,11.382059452216595,16,-1
653,509,75,6,2.84,8.891153770860452,10,-1
392,277,44,3,2.9545454545454546,14.487543650727664,12,-1
2213,1834,242,16,3.0661157024793386,14.54383058407956,17,-1
979,641,104,10,2.576923076923077,6.898328263160288,12,-1
589,491,67,4,2.970149253731343,15.363327528659473,13,-1
2052,1506,255,24,2.466666666666667,9.252164600425997,8,-1
1700,880,152,15,2.348684210526316,7.95776833246903,10,-1
885,682,101,9,2.871287128712871,11.076856104781434,7,-1
656,434,58,5,3.2413793103448274,11.911652498703544,11,-1
1164,893,141,11,2.723404255319149,11.359641904145331,13,-1
520,382,62,7,2.6129032258064515,7.5221387261517805,6,-1
485,304,58,6,2.103448275862069,6.301639784888442,3,-1
325,261,40,4,2.8,12.553279569776885,0,-1
1034,730,106,9,2.8207547169811322,11.076856104781434,5,-1
442,359,51,4,2.980392156862745,12.553279569776885,7,-1
449,336,47,3,3.0638297872340425,14.487543650727664,6,-1
455,333,61,6,2.3278688524590163,3.6593859126819157,8,-1
447,308,46,8,2.9130434782608696,7.039545764926359,7,-1
832,533,89,16,2.561797752808989,4.9923552077931435,3,-1
451,357,55,4,2.7454545454545456,8.891153770860452,10,-1
405,269,48,9,2.375,5.154442509553157,7,-1
851,659,93,8,2.978494623655914,10.878157738045749,16,-1
721,462,66,5,2.893939393939394,13.163550243927082,7,-1
1325,992,172,10,2.366279069767442,7.957768332469028,13,-1
920,694,106,6,2.7264150943396226,10.878157738045749,8,-1
1155,904,131,9,2.946564885496183,12.201003616528508,16,-1
794,496,80,8,2.5125,7.039545764926359,9,-1
499,381,63,6,2.6825396825396823,8.891153770860452,7,-1
428,270,48,7,2.3958333333333335,3.3916420257968127,8,-1
2064,1458,210,18,2.842857142857143,10.469399641480736,12,-1
2356,1829,260,15,3.1153846153846154,16.19166451557377,13,-1
808,527,86,9,2.604651162790698,9.369394353235146,9,-1
801,626,113,6,2.336283185840708,8.120832257786885,19,-1
2403,1827,281,25,2.701067615658363,11.092597520511195,4,-1
359,259,43,3,2.627906976744186,10.258885019106316,5,-1
636,449,71,4,2.676056338028169,12.553279569776885,2,-1
378,271,41,3,2.682926829268293,12.553279569776885,4,-1
731,419,84,14,2.0357142857142856,2.412897736738878,9,-1
837,516,83,10,2.6506024096385543,8.891153770860452,10,-1
1803,1406,201,14,2.7960199004975124,9.201463583180876,4,-1
465,356,56,7,2.6785714285714284,8.235317866242495,1,-1
412,293,51,4,2.3137254901960786,6.301639784888442,0,-1
434,334,56,4,2.4464285714285716,7.706663764329736,4,-1
592,416,75,6,2.466666666666667,9.599537510616244,1,-1
1580,1148,147,16,3.3401360544217686,12.356365222924275,19,-1
449,344,54,3,2.814814814814815,14.487543650727664,4,-1
431,292,52,4,2.326923076923077,9.934710415586288,9,-1
1054,721,123,18,2.4227642276422765,5.9441025139069685,16,-1
1002,742,116,15,2.6379310344827585,7.6211117633629835,19,-1
337,271,42,3,2.9047619047619047,11.46388043860048,4,-1
1215,987,140,8,3.0,15.679099462221105,5,-1
379,306,47,1,2.9574468085106385,21.706315476091497,2,-1
385,308,44,1,3.0,26.57346131258136,4,-1
410,308,47,3,2.6595744680851063,10.258885019106316,5,-1
1198,936,138,6,2.8840579710144927,13.555085461904095,16,-1
621,377,68,12,2.3823529411764706,4.4705768854302255,2,-1
2379,1870,314,17,2.449044585987261,10.554856019955725,29,-1
917,645,91,8,2.923076923076923,10.417171745466554,4,-1
1629,1111,176,14,2.6875,10.61719992645707,19,-1
915,714,103,7,2.796116504854369,12.553279569776885,6,-1
454,345,51,4,2.803921568627451,9.934710415586288,6,-1
425,302,54,4,2.3703703703703702,10.878157738045749,6,-1
1302,1047,161,16,2.770186335403727,10.878157738045749,3,-1
803,559,92,10,2.532608695652174,6.301639784888442,10,-1
947,579,84,9,2.857142857142857,9.824263257259968,4,-1
2018,1288,171,13,3.1052631578947367,13.921143261628272,15,-1
482,368,50,3,3.16,16.19166451557377,5,-1
424,271,40,5,2.975,10.510994216612493,3,-1
993,748,112,12,2.767857142857143,10.573077813390276,2,-1
702,559,88,6,2.6136363636363638,9.599537510616244,9,-1
527,383,72,7,2.125,4.775795473477756,5,-1
318,247,40,4,2.725,6.301639784888442,2,-1
614,429,69,8,2.5942028985507246,7.039545764926359,4,-1
852,665,103,6,2.737864077669903,13.555085461904095,14,-1
462,350,57,4,2.7719298245614037,11.745747090288848,6,-1
466,358,59,6,2.6440677966101696,9.599537510616244,10,-1
533,431,62,3,2.903225806451613,17.732307541720903,8,-1
1628,1285,178,9,2.904494382022472,13.872895660622072,4,-1
535,375,56,3,2.7142857142857144,14.487543650727664,6,-1
803,552,90,7,2.6,7.5221387261517805,5,-1
770,486,86,8,2.4302325581395348,5.464078869022874,4,-1
538,391,60,4,2.8833333333333333,12.553279569776885,6,-1
783,588,89,7,2.662921348314607,9.501590946955513,2,-1
438,359,53,5,2.69811320754717,8.891153770860452,7,-1
312,242,42,3,2.3333333333333335,7.268771825363832,0,-1
685,458,75,6,2.533333333333333,8.120832257786885,14,-1
412,330,44,3,3.1136363636363638,16.19166451557377,0,-1
445,322,45,4,2.9555555555555557,12.553279569776885,7,-1
863,663,105,4,2.6857142857142855,15.988616627549582,8,-1
1071,784,112,8,3.044642857142857,13.675133026873535,16,-1
401,292,46,3,2.5652173913043477,8.891153770860452,4,-1
673,372,73,17,2.0547945205479454,4.338589511715944,13,-1
1500,1121,178,28,2.7191011235955056,7.886845210742832,7,-1
1735,1271,180,14,2.9444444444444446,10.61719992645707,15,-1
420,327,43,6,3.13953488372093,10.258885019106316,2,-1
461,332,52,4,2.7115384615384617,8.891153770860452,10,-1
703,560,77,5,2.896103896103896,13.163550243927082,8,-1
751,580,93,6,2.5806451612903225,10.258885019106316,0,-1
1034,749,110,9,2.9,11.46388043860048,10,-1
510,409,58,5,3.0517241379310347,11.233273223882176,7,-1
360,264,43,3,2.7674418604651163,12.553279569776885,5,-1
481,291,50,8,2.42,4.4705768854302255,4,-1
302,229,42,3,2.2857142857142856,5.154442509553157,9,-1
376,295,45,2,2.7333333333333334,15.363327528659473,4,-1
354,269,44,3,2.6818181818181817,8.891153770860452,3,-1
361,276,44,5,2.659090909090909,5.641636611941087,4,-1
666,519,87,5,2.67816091954023,14.844079897039897,2,-1
594,413,65,7,2.6153846153846154,8.891153770860452,8,-1
398,308,51,3,2.7058823529411766,11.46388043860048,2,-1
1123,716,104,10,2.7403846153846154,7.957768332469028,4,-1
2267,1798,266,16,2.8909774436090228,13.494659720498694,16,-1
378,242,42,8,2.5,5.464078869022874,2,-1
573,438,68,4,2.7205882352941178,13.311730656290681,7,-1
629,498,82,6,2.573170731707317,9.599537510616244,6,-1
977,690,117,11,2.4786324786324787,9.66134746016395,5,-1
431,328,46,3,2.9347826086956523,13.555085461904095,5,-1
686,524,87,6,2.4942528735632186,9.599537510616244,1,-1
780,594,87,5,2.9770114942528734,13.746656526320576,9,-1
543,410,61,9,2.7868852459016393,7.84716472685923,2,-1
461,359,56,4,2.767857142857143,10.878157738045749,5,-1
346,257,41,4,2.731707317073171,8.891153770860452,2,-1
427,325,54,3,2.5185185185185186,10.258885019106316,2,-1
603,473,71,5,2.9014084507042255,12.553279569776885,6,-1
460,327,48,4,2.6666666666666665,8.891153770860452,5,-1
459,302,49,5,2.7551020408163267,9.73499870934426,6,-1
323,241,41,2,2.5121951219512195,10.878157738045749,4,-1
416,333,46,2,3.0,17.732307541720903,4,-1
356,257,40,4,2.725,7.706663764329736,8,-1
392,303,47,2,2.574468085106383,8.891153770860452,11,-1
